,freq,fake,reliable,idf_weight,fakeness_score
season,"(165562, 359204)","(21953, 158135.33920761934)","(143609, 444874.7845418327)",2.897015774574972,0.7195092409920765
lot,"(242554, 358995)","(62303, 305838.1038113453)","(180251, 381643.94480494485)",2.5151390747423883,0.12330070992719078
3,"(201398, 357155)","(73577, 388087.0894757904)","(127821, 343975.53999630787)",2.701079547656141,-0.06403245323227602
until,"(272669, 356646)","(71626, 328895.5328925841)","(201043, 368469.8430550323)",2.3981052911840215,0.06008995044150711
find,"(259342, 353972)","(90181, 445481.3112619833)","(169161, 314981.9631747587)",2.448216053914498,-0.2042405074865722
far,"(269858, 350031)","(77578, 358874.5417880197)","(192280, 346262.96792517335)",2.4084679635739716,-0.018208964067414013
got,"(235641, 348525)","(60861, 295365.3653013734)","(174780, 371175.11162177665)",2.5440538592657127,0.12763225621942675
whether,"(262092, 348444)","(58586, 267836.35467672703)","(203506, 382789.08484663995)",2.4376681612256963,0.2113605431088721
top,"(241207, 347497)","(68379, 350888.61846274236)","(172828, 346051.9084903404)",2.520707931705592,-0.006988303079550229
away,"(267073, 346808)","(75278, 352381.3769719937)","(191795, 344433.3107975334)",2.4188417903476167,-0.011537376401035915
offic,"(217229, 346748)","(48755, 274473.4401562011)","(168474, 377542.5465983256)",2.6254108629779918,0.18558221720636525
member,"(215941, 345042)","(50441, 275410.5979646997)","(165500, 374710.357155229)",2.6313577099112795,0.17834795683331706
night,"(223621, 343955)","(40903, 205756.3438480411)","(182718, 402838.3050785105)",2.596410436755337,0.4453788513977457
real,"(229836, 342911)","(77492, 424017.05045519216)","(152344, 308353.55605919333)",2.56899720127179,-0.18538160028655315
number,"(231219, 341235)","(73460, 380991.46606858674)","(157759, 324295.67377539503)",2.562997925078186,-0.08719176611577151
came,"(257628, 341079)","(58134, 269422.82896682824)","(199494, 371610.0651868041)",2.454846998235133,0.18739984898171302
director,"(234048, 340688)","(33508, 162446.2651267129)","(200540, 416632.75043756043)",2.550837068232012,0.6540654779229134
add,"(301403, 338792)","(252505, 920288.9679456265)","(48898, 91029.36381255834)",2.297916006827977,-0.9997788715376562
5,"(180899, 338522)","(59988, 300466.1813733444)","(120911, 354736.71901826496)",2.8084231697210815,0.09006583321699502
media,"(193712, 337818)","(82984, 531857.1382759955)","(110728, 255142.33516782237)",2.739989880233111,-0.4947083965835358
chang,"(219251, 336850)","(72430, 418226.7539955401)","(146821, 302177.2154358039)",2.6161458098717563,-0.1896964965244704
earli,"(250610, 336794)","(50172, 228104.21058855954)","(200438, 383104.2479216271)",2.4824656275085397,0.3272605013751757
onc,"(258762, 336149)","(75234, 343053.3097852594)","(183528, 333207.2305880388)",2.4504549789222985,-0.01477363321660774
becom,"(254697, 335959)","(73882, 361133.761504936)","(180815, 325232.606536782)",2.4662890341447907,-0.055137067621593316
alway,"(243199, 335739)","(71979, 350232.60799679335)","(171220, 329563.60318264517)",2.5124834134463927,-0.031347867967646326
five,"(252439, 334581)","(49696, 228596.21843802131)","(202743, 379738.7055823985)",2.4751939669728706,0.31904932428333477
took,"(256948, 333135)","(57409, 252487.04857038922)","(199539, 367497.2583620858)",2.457489942135503,0.22389665702449735
small,"(228809, 333009)","(62565, 352220.7213476797)","(166244, 324823.3223624775)",2.5734755984355515,-0.042147786452979896
least,"(261231, 332798)","(71764, 320789.1178490712)","(189467, 337914.71163117164)",2.4409586624384234,0.02668657786803097
john,"(227116, 331637)","(45568, 253541.35110495015)","(181548, 364911.7802853818)",2.580902260046117,0.21616510684647205
yet,"(252789, 330177)","(78609, 367774.19397658325)","(174180, 314157.6905171002)",2.4738084591661145,-0.08512721576744764
washington,"(206314, 328911)","(51172, 280380.88134191546)","(155142, 349588.58010105515)",2.676963435723155,0.12279446377136849
alreadi,"(251413, 328442)","(78305, 372848.23411116854)","(173108, 309521.5133370866)",2.4792665809207435,-0.10194241374759883
often,"(240383, 327568)","(57574, 268950.9030704057)","(182809, 352543.4121887168)",2.524129918784548,0.15416570152218623
past,"(248231, 325884)","(72952, 340924.6227630983)","(175279, 319475.5326285338)",2.492003770878145,-0.03355661800991927
billion,"(147250, 325360)","(38181, 292443.4411341617)","(109069, 339384.9972886906)",3.0142289471790082,0.08008561809710169
major,"(229269, 323337)","(71540, 370207.45728650637)","(157729, 303366.56387263304)",2.5714672149540063,-0.10972171211536685
month,"(237185, 322638)","(58214, 287503.28068650485)","(178971, 337608.10501975886)",2.5375229199748666,0.08691795248673606
west,"(164178, 320995)","(29892, 170007.12044599268)","(134286, 385327.50237368525)",2.905410265533631,0.5602988747775559
video,"(187613, 317918)","(88926, 523948.1957707019)","(98687, 230133.2182173769)",2.7719809016668044,-0.5637808166653243
friday,"(199388, 317828)","(35631, 161177.75509306657)","(163757, 384573.1075018836)",2.7111098721253484,0.5999117212293188
intern,"(202695, 317189)","(53802, 316257.2904465458)","(148893, 317585.9802558737)",2.6946602430499538,0.002100643835083904
4,"(176071, 315456)","(58609, 291810.85961342516)","(117462, 325530.6566846204)",2.835474559678381,0.057712599296871
militari,"(135441, 315415)","(47137, 404028.8131967863)","(88304, 277658.6690636189)",3.0978240558648036,-0.22371538077561415
open,"(221312, 314602)","(54360, 283717.8325386051)","(166952, 327761.04152299056)",2.6067895740133893,0.07746248159279379
program,"(172182, 314117)","(41905, 268355.13846357446)","(130277, 333615.08868508093)",2.8578096971380162,0.12099679585900236
research,"(173066, 313895)","(66466, 495866.93143747596)","(106600, 236360.89762221213)",2.8526887591121604,-0.49974142144642
young,"(197544, 311244)","(36498, 200063.1101614121)","(161046, 358615.6491719521)",2.7204011560991033,0.3767411668092331
global,"(141493, 310361)","(63782, 629432.0011015659)","(77711, 174412.1013442084)",3.0541102472253976,-0.8628615473832616
south,"(165960, 308091)","(37718, 238158.57507688025)","(128242, 337887.6161631863)",2.8946147406298963,0.2063684712993228
north,"(162079, 307038)","(44862, 303595.6190552951)","(117217, 308504.7202490061)",2.9182775209800806,0.00808475802244879
keep,"(231571, 306852)","(79152, 387856.14701583894)","(152419, 272337.97479766054)",2.5614767230420323,-0.20896233162437539
depart,"(179287, 306831)","(45955, 274690.99464745965)","(133332, 320525.12549364916)",2.8173741106393417,0.08323550263279955
howev,"(231568, 305481)","(95574, 472066.47009378474)","(135994, 234502.71894932448)",2.5614896780599947,-0.46723451576015396
enough,"(233573, 305273)","(68582, 318054.62524355925)","(164991, 299827.04010739346)",2.5528686199791966,-0.030387474900647526
black,"(150699, 305032)","(41979, 307688.99048313004)","(108720, 303899.916768765)",2.991076455382097,-0.006234000768271963
financi,"(165348, 301193)","(51378, 364286.62813209917)","(113970, 274310.23965153896)",2.8983091699703607,-0.16255000017688936
run,"(213492, 299754)","(53758, 248226.3275338938)","(159734, 321708.7696214287)",2.642763517720321,0.1469434679999191
reader,"(270931, 298148)","(245172, 873250.3399433431)","(25759, 53109.9694057416)",2.404499697075128,-0.9999996068829672
servic,"(191558, 297502)","(47348, 272338.0591496935)","(144210, 308223.7830283163)",2.751171707265653,0.06578935404664699
ad,"(228150, 295653)","(41655, 178786.28091632065)","(186495, 345447.25173108914)",2.576359872822073,0.4350346461030328
histori,"(200056, 295191)","(59199, 315377.0315049918)","(140857, 286590.19095793605)",2.70776523670842,-0.05018081977787303
love,"(174404, 294761)","(47191, 325735.97228107456)","(127213, 281563.268608029)",2.844987381127785,-0.07828138631356663
chief,"(197670, 293662)","(30457, 145192.52047381902)","(167213, 356921.4693842387)",2.719763530073682,0.6225338671028444
old,"(201352, 292046)","(54404, 274081.8420719356)","(146948, 299700.11923104123)",2.7013079760685215,0.0467007263125363
11,"(181806, 291350)","(36098, 165153.98179483923)","(145708, 345119.2539607406)",2.8034218772973993,0.4966435589965321
import,"(218657, 291015)","(79143, 384281.55937485147)","(139514, 251276.23970949667)",2.6188586977327106,-0.2586485899867773
ask,"(210328, 290864)","(43821, 202041.1825357788)","(166507, 328709.3829024766)",2.6576945914536165,0.3035917126700509
known,"(227882, 289822)","(62273, 289494.74102956435)","(165609, 289961.43760621414)",2.5775352239128995,0.0008060534604454883
sunday,"(166245, 289039)","(23679, 111876.56038169374)","(142566, 364523.8872700131)",2.892898942538927,0.8107227754887345
